finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/2ad2602367208191955e63da621fcf3f,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,RUN_ONE_CASE bypasses connector smoke evidence checks,"ci/connector-smoke-common.sh now exits with status 0 when the harness returns 0, RUN_ONE_CASE=1, and a non-empty result.json exists. This happens before the existing guard that requires $RESULTS_DIR/<connector>-results.jsonl to be present. The new check does not parse result.json, does not verify that it is for the requested case, and does not verify that it records a passing result. A stale or attacker-created non-empty result.json can therefore make the smoke wrapper return success while no connector-level case evidence was produced. In CI or release workflows that use the smoke command exit status as a quality/security gate, this can create false PASS evidence and hide missing or failed runtime coverage.",medium,new,2026-06-17T17:06:36.438232Z,2026-06-17 17:00:51 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,c4d92c02d987a394a970fc3e8f5bfaaff5ed6b67,ci/connector-smoke-common.sh,
https://chatgpt.com/codex/cloud/security/findings/616c924be1f48191af25a59b90cc867b,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Generated report freshness check preserves injected lines,"Before this commit, `_write_known()` always rewrote generated report files with freshly generated content. The new `generated_report_equivalent()` helper strips every line whose prefix is `> Generated at: \`` from both the existing and candidate report, and `_write_known()` skips writing when the remaining lines match. Because the filter is not limited to a single trusted metadata header and does not validate the rest of the line, an attacker who can modify generated Markdown in a PR can add lines such as `> Generated at: `2026-01-01` <img ...>` anywhere in a generated report. Regeneration will consider the file equivalent and leave the attacker-supplied line intact. This undermines generated-report integrity checks and can lead to misleading published reports or Markdown/HTML injection in environments that render these reports.",medium,new,2026-06-17T03:00:28.716755Z,2026-06-17 02:42:09 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,ee23a10d5224401d9e63f28ad374969ac129e5f0,ci/generate-case-matrix.py,
https://chatgpt.com/codex/cloud/security/findings/0044ed827d5c8191a5b68bc7d257862a,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Runtime path guard now allows unsafe /var paths,"The path safety model previously rejected all /var and /var/* writes. This commit narrows that blocklist to only /var/lib, /var/run, and /var/log, adds /var/tmp/* as an allowed runtime root, and makes the default VERIFIED_RUN_ROOT a deterministic path under RUNNER_TEMP, TMPDIR, or /var/tmp. As a result, paths such as BUILD_ROOT=/var/www are accepted as safe because assert_safe_runtime_path first checks the user-supplied string against the weakened system-path list and then accepts anything equal to or under BUILD_ROOT. In addition, the default /var/tmp/ModSecurity-conector-verified path is predictable in a world-writable sticky directory; assert_safe_runtime_path does not canonicalize non-removal paths, so a pre-existing symlink at that location can bypass the source-checkout/system-root intent and cause subsequent mkdir/copy/build operations to write through the symlink. This can allow local build-root tampering, arbitrary artifact placement under unintended /var subtrees, or code execution in the context of a user/CI job that builds and executes generated sources from that runtime root.",medium,new,2026-06-16T16:47:07.616490Z,2026-06-16 16:30:11 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,2b2e402708fca5ff40664926ff01c2c5e520a48a,ci/common.sh | ci/fetch-smoke-sources.sh | ci/prepare-nginx-build.sh,
https://chatgpt.com/codex/cloud/security/findings/badab16622ec8191b449fd8a86283684,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Connector report freshness check bypassed,"Previously, check-test-matrix depended on generate-test-matrix, so when a connector integration invoked it with CONNECTOR_ROOT/OUTPUT_ROOT pointing at the connector repository, the connector-owned reports under reports/testing were regenerated before git diff checked them. The commit changed the prerequisite to refresh-framework-reports, whose recipe forces CONNECTOR_ROOT and OUTPUT_ROOT to FRAMEWORK_ROOT. As a result, connector-specific reports are not regenerated, but the check still runs git diff against the caller's OUTPUT_ROOT. In connector CI, a malicious or stale reports/testing generated artifact can therefore remain undetected because the diff compares the working tree to itself rather than to freshly generated connector evidence. This weakens the report-integrity guard described by the framework threat model and can support false claims about connector security coverage.",medium,new,2026-06-14T20:09:35.023799Z,2026-06-14 19:58:33 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,c6533c8bb3fba8e949df462aa346ca440dbd1a2b,Makefile,
https://chatgpt.com/codex/cloud/security/findings/828ebddbd9a081918184d9d0169a66ec,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Stale MRTS variant summaries can poison runtime reports,"ci/run-runtime-matrix.sh runs the Apache and NGINX smokes with RESULTS_DIR forced to $BUILD_ROOT/results, so the fresh summaries for that run are written as $BUILD_ROOT/results/apache-summary.json and nginx-summary.json. However, update-runtime-snapshot.py now calls variant_summary_path(), which first looks for $BUILD_ROOT/results/$MODSECURITY_TEST_VARIANT/$MODSECURITY_MRTS_VARIANT/<connector>/<connector>-summary.json and uses it if it exists. Those variant directories are created by other MRTS targets via set_mrts_results_dir(). As a result, when a variant summary from a previous run, or one planted by a malicious connector/build step, exists, runtime-matrix can combine the current command exit code with stale per-case evidence from the variant path. Generated runtime matrices and coverage summaries may then report false per-case PASS results, undermining the integrity of security coverage reports.",medium,new,2026-06-07T21:30:02.875224Z,2026-06-07 21:20:49 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,712d38f4f6ec1f80dd44b18fd488e1148fee1539,ci/run-runtime-matrix.sh | ci/update-runtime-snapshot.py | ci/mrts-common.sh | Makefile,
https://chatgpt.com/codex/cloud/security/findings/f4db578ad0948191a1edcd79e393c733,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Unconstrained MRTS paths allow destructive file writes,"The commit adds MRTS generation/load helpers whose output locations are configurable through exported Make/environment variables. `ci/generate-mrts.sh` creates the selected rule/FTW output directories and then recursively removes `*.conf` and `*.yaml` files below them without checking that those paths are under `tests/mrts/generated` or another disposable build root. `ci/write-mrts-load.sh` similarly accepts `MRTS_LOAD_FILE`, writes a temporary file next to it, and renames it over the requested path. An attacker who can influence these environment variables or Make variables in a CI/build invocation could point them at sensitive writable locations, causing deletion of configuration/YAML files or overwrite/corruption of an arbitrary file. This bypasses the repository's existing pattern of constraining generated build paths and guarding destructive cleanup.",medium,new,2026-06-07T19:42:53.233332Z,2026-06-07 19:28:09 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,0780211cb26d3e0b4f11807eac9b98055c1c648e,Makefile | ci/generate-mrts.sh | ci/write-mrts-load.sh,
https://chatgpt.com/codex/cloud/security/findings/a4235836148c81919fe06cfb7046d481,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Non-promotable runtime evidence is reported as PASS,"Runtime evidence that is explicitly marked non-promotable is now rendered and counted as ordinary PASS in generated coverage reports. The new normalizer maps any matrix status ending in `_PASS` or `_RESPONSE_BODY_PASS_THROUGH` to `PASS`, which erases the distinction used to prevent XFAIL, pending, future, connector-gap, runtime-difference, and RESPONSE_BODY pass-through evidence from becoming pass evidence. The committed runtime snapshot also contains RESPONSE_BODY rows with `matrix_status: PASS` while simultaneously setting `response_body_non_verified: true`, `runtime_verified: false`, and `promotion_allowed: false`. Generated HAProxy and runtime summary reports then include those rows in PASS counts and PASS details. This is a report-integrity/security-assurance issue: release or coverage decisions could incorrectly conclude that connector response-body or previously non-promotable security cases are verified.",medium,new,2026-06-07T19:27:47.302605Z,2026-06-07 11:54:12 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,65769f314eb8d4015af3789d46dadfa2957c8f0e,ci/generate-case-matrix.py | ci/update-runtime-snapshot.py | docs/testing/runtime-validation-snapshot.json | docs/testing/generated/haproxy-runtime-results.generated.md | TEST-COVERAGE-SUMMARY.md,
https://chatgpt.com/codex/cloud/security/findings/6f134b6136c481918d5576fa425a5957,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,RESPONSE_BODY strict aborts can be reported as PASS,"The new response_body_pass_is_pass_through helper returns false for connection_aborted/aborted transport and for expected/actual statuses other than 200/200. That false value is then passed into matrix_status/semantic_matrix_status as if the case were not RESPONSE_BODY-related. For an active RESPONSE_BODY strict-abort or disruptive blocking case with raw status pass, the computed matrix status therefore becomes plain PASS. update-runtime-snapshot.py persists that value in matrix_status, and generate-case-matrix.py recomputes and overrides matrix_status for any RESPONSE_BODY raw pass row. Later non-promotion fields such as promotion_allowed=false do not prevent PASS status counts and matrix cells from being generated. This undermines the repository's explicit report-integrity invariant that RESPONSE_BODY runtime PASS must not render as plain PASS.",medium,new,2026-06-07T19:28:41.536287Z,2026-06-07 04:29:31 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,4c0484e8be62634240013ff2976187f5d7898594,ci/update-runtime-snapshot.py | ci/generate-case-matrix.py | ci/check-response-body-promotion.py,
https://chatgpt.com/codex/cloud/security/findings/b5a2c3f804a08191a3b7e679f0595af6,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,HAProxy reports trust PASS rows as verified coverage,"The new HAProxy summary loader treats any nested HAProxy case whose status is ""pass"" as a verified runtime case, and treats any such row with requires_crs=true as CRS-verified. This is weaker than the removed synthetic HAProxy matrix path, which only promoted tightly scoped live evidence. A malformed, buggy, or malicious HAProxy smoke summary can therefore cause generated reports to claim HAProxy runtime verification and CRS verification for cases that were not actually live-executed or were not run with CRS loaded. The runtime matrix still has RESPONSE_BODY-specific non-promotion logic, but ordinary request-side blocking or CRS cases can be misrepresented in the new connector-smoke evidence path.",medium,new,2026-06-07T19:28:23.580277Z,2026-06-06 15:41:42 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,37d45e62e56abea664f861b22e437bf0cf74e848,ci/generate-case-matrix.py | ci/run-haproxy-runtime-matrix.sh,
https://chatgpt.com/codex/cloud/security/findings/0c88f026e99c819184283536e5ca8af5,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,HAProxy prepare builds unverified cached source,"ci/prepare-haproxy-runtime.sh downloads and verifies the official HAProxy tarball, but extract_source() returns immediately when HAPROXY_SOURCE_DIR already exists and REFRESH is not set. The later build step copies and runs make in that existing tree. Because Makefile recipes execute arbitrary shell commands, an attacker who can poison or persist files in the generated SOURCE_ROOT, for example through a shared CI cache, previous build artifact, or writable /src volume, can cause arbitrary code execution while the logs still show that the official archive checksum was verified. The same provenance weakness also appears for an existing HAPROXY_BIN, which is accepted as ready without tying it to the verified source. The helper should either fail on pre-existing source/binary paths unless an explicit trusted local-source mode is enabled, or remove and re-extract into a fresh canonicalized directory before building.",medium,new,2026-06-07T19:24:58.619968Z,2026-06-05 16:00:56 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,806f6f1bb871b017cb7de62d90fb81f8ba87633a,ci/prepare-haproxy-runtime.sh,
https://chatgpt.com/codex/cloud/security/findings/6acb550c6d8881919d471e219a372279,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Traversal bypass in new smoke output root checks,"The newly added smoke helpers intend to confine runtime artifacts to /src/ModSecurity-conector-build and its results/log/tmp subdirectories. However, the validators only match textual prefixes such as /src/* or $BUILD_ROOT/results/*. Paths containing '..' therefore pass validation but are resolved by the filesystem outside the intended directory. For example, with BUILD_ROOT=/src/ModSecurity-conector-build and RESULTS_DIR=/src/ModSecurity-conector-build/results/../../../../tmp/out, the new Envoy smoke runner accepts the path and writes envoy-results.jsonl, envoy-summary.json, and envoy-summary.txt under /tmp/out. The same pattern exists in the modified starter-check script, which can create/truncate results.jsonl, summary.json, and log files at escaped paths. This is not remotely exploitable by default, but in the framework's CI/build-chain threat model it weakens artifact-root containment when an attacker can influence smoke environment variables or Make invocation parameters.",medium,new,2026-06-07T19:25:50.126515Z,2026-06-05 14:31:39 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,a8ea74a8b7250eb64cc3c38c0bd779b100b09558,ci/connector-smoke-common.sh | ci/run-connector-starter-checks.sh,
https://chatgpt.com/codex/cloud/security/findings/35b0191ac00c819199f15e78d1af47da,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,With-CRS variant can falsely pass 401 status-action case,"The changed YAML case is named action_status_401_phase1_block and its ModSecurity rule explicitly denies with status:401 and rule id 2320. The commit adds an expect.variants.with-crs override that changes only the expected HTTP status to 403. The new effective_expect() helper applies that override when MODSECURITY_TEST_VARIANT=with-crs, and assert_case_response() then only compares the observed response status against the effective status. Although rule_id remains present in the merged expectation, this assertion path does not verify that rule id 2320 actually fired. As a result, in With-CRS runs, a connector can return a generic CRS/default 403 or otherwise fail to honor the case's status:401 action and still satisfy the framework's PASS condition. This weakens runtime evidence for a security-relevant blocking/action test and can create false assurance in generated connector summaries.",medium,new,2026-05-30T20:13:01.484147Z,2026-05-30 20:00:28 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,4bec4d960fea89525db9e439ea567df15943a2e7,tests/cases/phases/phase1/action_status_401_phase1_block.yaml | tests/runners/runner_core.py | tests/runners/case_cli.py,
https://chatgpt.com/codex/cloud/security/findings/2e073de989788191a9757339713f6b4e,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,CRS path validation permits out-of-root writes,"The commit adds CRS support with environment-controlled CRS_SOURCE_DIR and CRS_RUNTIME_DIR. ci/fetch-crs.sh checks that CRS_SOURCE_DIR is absolute and lexically starts with SOURCE_ROOT, but it does not resolve the path or reject '..' components. A value such as CRS_SOURCE_DIR=$SOURCE_ROOT/../outside passes the check and causes git clone to create files outside SOURCE_ROOT. On clone failure, the same unchecked path is passed to rm -rf. ci/prepare-crs.sh only checks that CRS_SOURCE_DIR and CRS_RUNTIME_DIR are absolute, then creates directories and writes CRS setup/preamble files there, so CRS_RUNTIME_DIR can point outside BUILD_ROOT entirely. This defeats the framework's intended generated-root confinement for build/runtime artifacts.",medium,new,2026-05-30T15:31:15.708071Z,2026-05-30 15:17:53 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,e96d83b64aa34f3945beda7f7414344c863bd6f5,ci/fetch-crs.sh | ci/prepare-crs.sh,
https://chatgpt.com/codex/cloud/security/findings/0648f667c8a08191ab140169675aacb4,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,ModSecurity v3 commit pin can be omitted from version check,"The commit adds parsing for ModSecurity v3 approved literals and replaces the generic alias-based ModSecurity v3 release check with check_modsecurity_v3_release_provenance(). However, that new function only calls check_github_release_ref() with MODSECURITY_V3_APPROVED_REPO_URL and MODSECURITY_V3_RELEASE_TAG. MODSECURITY_V3_APPROVED_COMMIT is only added to result.variables for reporting; it is not checked for presence, non-emptiness, SHA-1 commit format, or consistency. Since validate_entries() only reports parsed entries that resolve empty, an entirely missing MODSECURITY_V3_APPROVED_COMMIT line is absent from entries and is not reported. A fixture containing the approved repo and release tag but omitting MODSECURITY_V3_APPROVED_COMMIT returns a successful ModSecurity v3 result when the fake latest release tag matches, validate_entries() returns [], and exit_code() returns 0. This violates the fail-closed provenance boundary for the immutable commit anchor.",low,new,2026-07-20T13:13:08.418754Z,2026-07-20 09:53:57 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,2bf862e1a5f262251043ec421447f6e4db11e17d,ci/tools/check-common-versions.py,
https://chatgpt.com/codex/cloud/security/findings/ab82b17e04b481919f6af41953c716c4,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Hash-chain validation ignores tampered volatile fields,"The commit introduces an integrity hash-chain normalizer intended to detect evidence tampering. However, the canonical data used for compute_event_hash() is built with normalize_value(). That function replaces volatile-looking values such as timestamps, localhost ports, and paths containing ModSecurity/workspace with placeholders before hashing. As a result, two different raw evidence records can have the same canonical hash input. An attacker who can modify connector evidence can change those fields without causing validate_hash_chain() to report an event_hash mismatch. I verified this by hashing an event containing a timestamp and workspace path, changing both raw values, and observing that validate_hash_chain() still returned no errors.",low,new,2026-07-02T19:20:21.187124Z,2026-07-02 19:26:53 +0200,66330090+Easton97-Jens@users.noreply.github.com,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,8c2c5d8049df1751f20aab9dcd27ec7c775b540a,tests/normalizers/integrity_hash_chain_normalizer.py | tests/normalizers/security_event_normalizer.py | tests/cases/security-data-flow/events/integrity_event_hash_chain_tamper_detected.yaml,
https://chatgpt.com/codex/cloud/security/findings/5c1e67465d948191bf7bd26dd900273b,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Overbroad AGENTS.md include exemption bypasses doc checks,"The new AGENTS.md include handling treats every root-level Markdown filename matched by an @Name.md line in AGENTS.md as local agent configuration. That exemption is then used by the repository path reference scanner and by the bilingual documentation partner check. Because the include name is not restricted to agent-specific files, a contributor can add, for example, @README.md to AGENTS.md and cause README.md to be skipped by the path-reference checker. The same exemption also causes README.md to bypass the required README.de.md partner check. This weakens CI documentation guardrails but does not expose code execution, credential disclosure, authentication bypass, or runtime security impact.",informational,new,2026-07-16T19:31:46.650184Z,2026-07-16 19:23:50 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,cdc91a398d6c156eaff927d742b23018a3817fb6,ci/checks/documentation/check-repository-path-references.py | ci/checks/documentation/check-variable-documentation.py,
https://chatgpt.com/codex/cloud/security/findings/3677a6db8d74819181aa8258ae94b410,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Security-data-flow cases break case discovery,"The new files are placed under tests/cases/security-data-flow, which is part of the normal case discovery tree. However, runner_core.load_case() validates every discovered or explicitly selected case before applicability filtering. The new cases omit the required rules field, declare a new security_data_flow capability that is not in KNOWN_CAPABILITIES, and several also omit the required expect.status integer. As a result, workflows or connector harnesses that list/select/materialize these cases fail with ValueError instead of treating them as pending connector-gap inventory. I confirmed this by running case_cli.py list-cases with --test-case tests/cases/security-data-flow/headers/header_count_limit_exceeded.yaml, which fails with 'case requires rules'.",informational,new,2026-07-02T19:13:15.377326Z,2026-07-02 19:26:40 +0200,66330090+Easton97-Jens@users.noreply.github.com,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,d53cabb4da4e3e9e1542e13b3b4791a112717154,tests/runners/runner_core.py | tests/cases/security-data-flow/headers/header_count_limit_exceeded.yaml | tests/cases/security-data-flow/events/decision_jsonl_no_body_payload.yaml | ci/check-security-data-flow-cases.py,
